id_customer,is_male,age,age_segment,total_buy,month_buy_rate,average_basket_size
c_5847,True,40,31 - 50,518,3,2
c_3176,True,29,18 - 30,985,2,1
c_5031,True,33,31 - 50,790,5,2
c_4561,False,48,31 - 50,1319,8,2
c_810,True,42,31 - 50,744,5,2
c_1805,False,27,18 - 30,1488,3,1
c_1192,False,26,18 - 30,701,1,1
c_5755,True,32,31 - 50,467,3,2
c_2354,True,46,31 - 50,1281,7,2
c_3724,True,48,31 - 50,522,4,2
c_116,False,26,18 - 30,332,1,2
c_5396,False,31,31 - 50,292,2,2
c_6042,False,60,51 +,734,4,1
c_5405,False,48,31 - 50,1626,10,2
c_4904,False,39,31 - 50,1576,10,2
c_5043,False,51,51 +,1036,6,1
c_5616,False,22,18 - 30,482,2,1
c_1170,True,34,31 - 50,438,2,2
c_1025,True,38,31 - 50,1399,9,2
c_7999,False,31,31 - 50,1498,9,2
c_5762,False,34,31 - 50,1109,7,2
c_4865,True,37,31 - 50,1565,9,2
c_8372,False,44,31 - 50,1222,7,2
c_4468,False,39,31 - 50,1197,7,2
c_6592,False,31,31 - 50,227,1,2
c_4376,False,59,51 +,1116,6,1
c_4079,False,44,31 - 50,760,5,2
c_5837,False,62,51 +,150,1,1
c_6307,True,36,31 - 50,1139,6,2
c_8575,True,36,31 - 50,726,4,2
c_760,True,42,31 - 50,2067,12,2
c_416,False,34,31 - 50,124,1,2
c_8502,False,47,31 - 50,1243,7,2
c_3612,True,34,31 - 50,2052,12,2
c_6970,False,60,51 +,313,2,2
c_3640,True,47,31 - 50,302,2,2
c_643,False,46,31 - 50,1173,6,2
c_6304,False,40,31 - 50,1001,6,2
c_1781,True,19,18 - 30,902,2,1
c_7885,True,60,51 +,515,2,1
c_56,False,41,31 - 50,1302,7,2
c_3277,False,60,51 +,574,3,1
c_1991,True,32,31 - 50,726,4,2
c_8146,False,52,51 +,475,2,1
c_8168,True,38,31 - 50,127,1,1
c_5899,True,26,18 - 30,859,2,2
c_7753,False,49,31 - 50,616,3,3
c_326,False,36,31 - 50,979,6,2
c_4101,False,45,31 - 50,1700,10,2
c_1102,False,38,31 - 50,782,4,2
c_179,True,40,31 - 50,1578,9,2
c_4622,True,63,51 +,902,4,1
c_8383,False,51,51 +,1305,6,1
c_6272,True,59,51 +,923,5,1
c_3103,False,41,31 - 50,131,1,2
c_7526,False,48,31 - 50,1744,10,2
c_4665,False,38,31 - 50,377,2,4
c_5352,False,44,31 - 50,1592,10,2
c_2699,False,33,31 - 50,1335,7,2
c_3911,False,34,31 - 50,1017,6,2
c_1695,False,58,51 +,1023,5,1
c_4340,True,34,31 - 50,580,3,2
c_8476,False,63,51 +,1053,6,2
c_1703,False,34,31 - 50,1754,10,2
c_2077,False,38,31 - 50,2176,13,2
c_1539,False,47,31 - 50,1069,6,2
c_2596,False,37,31 - 50,1066,6,2
c_7058,True,24,18 - 30,640,2,2
c_7178,True,63,51 +,1226,6,1
c_8537,False,31,31 - 50,1915,11,2
c_5313,True,33,31 - 50,1150,7,2
c_3866,True,57,51 +,199,1,3
c_2075,False,34,31 - 50,377,2,2
c_695,False,45,31 - 50,1493,9,2
c_4137,False,54,51 +,1130,6,1
c_3610,False,26,18 - 30,260,1,2
c_1231,True,19,18 - 30,841,2,2
c_1849,False,54,51 +,310,2,1
c_7447,True,35,31 - 50,902,6,2
c_894,True,34,31 - 50,806,5,2
c_332,False,49,31 - 50,1543,10,2
c_5867,True,35,31 - 50,1514,9,2
c_6005,True,34,31 - 50,1582,10,2
c_4282,False,51,51 +,1410,7,1
c_7649,False,53,51 +,713,3,2
c_6222,True,36,31 - 50,430,3,3
c_5934,True,29,18 - 30,1121,3,2
c_4207,True,60,51 +,302,2,2
c_6098,False,55,51 +,255,2,2
c_1091,False,43,31 - 50,1544,10,2
c_214,False,62,51 +,563,3,2
c_1050,False,37,31 - 50,1436,8,2
c_2130,True,36,31 - 50,1136,7,2
c_6634,False,58,51 +,354,2,2
c_7732,True,33,31 - 50,825,6,2
c_7475,False,54,51 +,301,1,1
c_3730,False,38,31 - 50,979,6,2
c_1055,False,57,51 +,734,4,1
c_7020,False,26,18 - 30,579,2,2
c_7983,False,50,31 - 50,849,5,2
c_628,True,31,31 - 50,1412,9,2
c_4211,True,35,31 - 50,1436,9,2
c_7281,True,37,31 - 50,153,1,2
c_7112,True,37,31 - 50,548,3,3
c_7859,True,53,51 +,503,2,1
c_2423,True,27,18 - 30,222,1,2
c_6991,False,44,31 - 50,1585,9,2
c_1611,True,41,31 - 50,1017,6,2
c_348,True,38,31 - 50,1283,8,2
c_6185,True,38,31 - 50,1550,9,2
c_6176,True,23,18 - 30,640,2,2
c_4609,False,32,31 - 50,694,4,2
c_4404,True,47,31 - 50,452,3,2
c_5484,False,41,31 - 50,493,3,2
c_4588,True,36,31 - 50,1504,9,2
c_7319,False,48,31 - 50,2160,12,2
c_3902,False,51,51 +,1222,6,2
c_7361,False,34,31 - 50,636,4,2
c_941,True,62,51 +,208,1,2
c_53,False,57,51 +,514,3,1
c_5135,True,54,51 +,874,4,1
c_7240,True,44,31 - 50,2091,12,2
c_6602,True,56,51 +,379,2,1
c_3152,False,50,31 - 50,1411,8,2
c_1364,False,34,31 - 50,662,4,2
c_931,True,57,51 +,1199,6,1
c_5545,False,40,31 - 50,1669,10,2
c_5884,True,21,18 - 30,983,2,1
c_6106,False,31,31 - 50,771,5,2
c_3589,True,64,51 +,542,3,2
c_6881,True,42,31 - 50,1305,7,2
c_2137,True,49,31 - 50,1277,8,2
c_439,False,60,51 +,425,2,2
c_4151,True,19,18 - 30,433,1,2
c_5232,False,32,31 - 50,325,2,2
c_7959,False,48,31 - 50,2347,14,2
c_3030,True,33,31 - 50,2040,12,2
c_2273,False,35,31 - 50,445,2,2
c_3118,False,22,18 - 30,538,1,1
c_5718,True,45,31 - 50,476,3,2
c_4428,True,54,51 +,326,2,2
c_8301,False,48,31 - 50,905,6,2
c_4402,True,48,31 - 50,1374,8,2
c_1261,True,37,31 - 50,1420,10,2
c_5052,True,41,31 - 50,988,5,2
c_4600,True,35,31 - 50,534,3,2
c_3347,False,31,31 - 50,1731,10,2
c_4489,False,19,18 - 30,809,2,1
c_1247,False,41,31 - 50,943,6,2
c_3600,True,47,31 - 50,184,1,3
c_4535,True,57,51 +,358,2,1
c_1338,False,35,31 - 50,1510,9,2
c_8257,False,55,51 +,1299,6,1
c_989,True,32,31 - 50,566,3,2
c_3424,True,19,18 - 30,246,0,2
c_3735,True,40,31 - 50,1420,8,2
c_8106,True,21,18 - 30,628,2,2
c_2629,True,29,18 - 30,275,1,2
c_6726,False,48,31 - 50,1900,11,2
c_3507,True,43,31 - 50,501,3,2
c_3128,False,53,51 +,689,4,1
c_2400,False,34,31 - 50,467,3,2
c_7696,False,44,31 - 50,565,3,2
c_182,False,38,31 - 50,1629,10,2
c_472,True,26,18 - 30,1194,2,2
c_6440,True,39,31 - 50,970,6,2
c_2968,True,59,51 +,306,2,1
c_6621,False,59,51 +,850,4,1
c_5855,True,57,51 +,591,3,2
c_3816,False,38,31 - 50,977,7,2
c_1570,False,43,31 - 50,2064,12,2
c_6623,True,43,31 - 50,508,2,2
c_7071,False,42,31 - 50,1600,9,2
c_406,True,50,31 - 50,250,2,2
c_3731,True,39,31 - 50,859,5,2
c_6557,True,64,51 +,709,4,1
c_6942,False,48,31 - 50,142,1,2
c_6775,True,39,31 - 50,2013,12,2
c_1156,False,64,51 +,461,2,1
c_1463,False,60,51 +,655,3,2
c_4491,False,38,31 - 50,2216,12,2
c_2926,False,31,31 - 50,354,2,2
c_2677,False,46,31 - 50,1170,8,2
c_1422,False,42,31 - 50,1751,10,2
c_3674,False,40,31 - 50,715,4,2
c_1153,True,44,31 - 50,854,5,2
c_6416,False,53,51 +,944,4,2
c_2645,False,33,31 - 50,458,3,2
c_6701,False,45,31 - 50,289,2,2
c_8,True,47,31 - 50,1297,8,2
c_5103,True,44,31 - 50,840,5,2
c_2500,True,49,31 - 50,732,4,2
c_3851,True,24,18 - 30,302,1,2
c_5413,False,43,31 - 50,1143,7,2
c_2084,False,50,31 - 50,813,5,2
c_1452,False,45,31 - 50,923,5,2
c_8031,False,56,51 +,789,4,1
c_884,True,64,51 +,301,2,1
c_4793,False,34,31 - 50,414,2,2
c_3679,False,33,31 - 50,1465,10,2
c_1600,True,50,31 - 50,486,3,2
c_2786,False,48,31 - 50,1700,9,2
c_6854,True,59,51 +,896,4,1
c_3497,True,20,18 - 30,842,2,2
c_8526,False,57,51 +,1394,7,1
c_4769,True,24,18 - 30,666,2,2
c_4309,True,45,31 - 50,1503,10,2
c_7048,True,41,31 - 50,748,4,2
c_835,True,28,18 - 30,729,2,1
c_571,False,38,31 - 50,1405,8,2
c_6431,True,24,18 - 30,688,1,1
c_1245,True,33,31 - 50,400,2,2
c_4232,True,42,31 - 50,1186,7,2
c_7326,True,23,18 - 30,745,1,1
c_6749,False,19,18 - 30,709,2,2
c_5015,False,46,31 - 50,1294,8,2
c_4130,True,46,31 - 50,1259,8,2
c_4698,False,48,31 - 50,900,5,2
c_7835,False,59,51 +,552,3,1
c_278,False,35,31 - 50,284,2,2
c_2960,True,36,31 - 50,645,4,2
c_7118,True,62,51 +,635,3,2
c_1028,True,36,31 - 50,1447,9,2
c_2984,False,47,31 - 50,656,4,2
c_5076,True,62,51 +,1146,5,1
c_8501,False,36,31 - 50,1755,10,2
c_5948,True,37,31 - 50,1765,10,2
c_3478,False,35,31 - 50,319,2,2
c_6242,False,23,18 - 30,1078,2,2
c_4664,True,50,31 - 50,809,5,2
c_7878,True,33,31 - 50,1567,9,2
c_1899,False,31,31 - 50,989,7,2
c_3714,True,41,31 - 50,1547,9,2
c_4893,False,43,31 - 50,519,3,2
c_8324,True,47,31 - 50,1306,9,2
c_4747,True,53,51 +,793,4,1
c_3369,False,57,51 +,84,0,1
c_5327,True,64,51 +,189,1,1
c_6958,False,54,51 +,523,2,1
c_5144,False,21,18 - 30,506,1,1
c_7992,False,40,31 - 50,228,2,2
c_5694,False,40,31 - 50,1211,7,2
c_4377,True,47,31 - 50,1167,7,2
c_851,False,56,51 +,453,2,1
c_5221,False,45,31 - 50,476,2,2
c_1847,True,49,31 - 50,699,5,2
c_3978,True,24,18 - 30,416,1,2
c_4831,False,45,31 - 50,245,2,3
c_2795,False,44,31 - 50,1309,8,2
c_4866,True,47,31 - 50,860,6,2
c_5652,False,55,51 +,418,2,1
c_622,False,34,31 - 50,1484,9,2
c_3288,True,40,31 - 50,598,4,2
c_3144,False,53,51 +,834,4,1
c_3010,False,35,31 - 50,404,2,2
c_4844,True,44,31 - 50,1011,6,2
c_1708,True,47,31 - 50,1320,8,2
c_5768,False,54,51 +,350,2,1
c_7853,True,21,18 - 30,616,2,1
c_4005,False,24,18 - 30,296,1,1
c_24,False,50,31 - 50,1059,6,2
c_7634,True,42,31 - 50,634,4,2
c_3941,False,51,51 +,123,1,1
c_7096,False,55,51 +,929,5,1
c_5380,True,48,31 - 50,154,1,2
c_8424,True,39,31 - 50,360,2,3
c_7888,False,24,18 - 30,645,1,1
c_2159,False,52,51 +,908,4,1
c_1212,True,48,31 - 50,864,5,2
c_726,True,28,18 - 30,86,0,3
c_7881,True,26,18 - 30,915,2,2
c_420,False,35,31 - 50,696,4,2
c_2751,False,43,31 - 50,912,6,2
c_6721,False,57,51 +,818,4,1
c_6908,False,56,51 +,854,4,1
c_7618,True,55,51 +,926,4,1
c_2243,True,64,51 +,386,2,2
c_4721,False,34,31 - 50,1392,9,2
c_7464,False,21,18 - 30,469,2,2
c_4209,False,48,31 - 50,1509,10,2
c_8316,False,41,31 - 50,644,4,2
c_218,True,60,51 +,684,4,1
c_1823,True,20,18 - 30,1193,2,2
c_1937,False,42,31 - 50,288,2,2
c_3973,True,54,51 +,169,1,1
c_746,True,38,31 - 50,433,2,2
c_103,False,36,31 - 50,1241,8,2
c_1918,False,46,31 - 50,936,5,2
c_662,False,54,51 +,964,5,1
c_5712,False,46,31 - 50,870,5,2
c_1445,True,34,31 - 50,150,1,3
c_1825,True,37,31 - 50,493,3,3
c_5114,False,27,18 - 30,630,1,1
c_3577,True,43,31 - 50,559,3,2
c_3075,True,46,31 - 50,1349,8,2
c_6985,False,33,31 - 50,1161,7,2
c_1522,True,62,51 +,1114,6,1
c_2726,False,35,31 - 50,190,1,2
c_6168,False,45,31 - 50,1370,9,2
c_8319,False,43,31 - 50,236,2,2
c_5711,False,56,51 +,567,3,1
c_3276,True,40,31 - 50,573,3,2
c_5684,True,60,51 +,598,3,2
c_1834,False,25,18 - 30,1118,3,1
c_974,False,41,31 - 50,287,2,2
c_2754,False,36,31 - 50,317,2,2
c_5356,False,49,31 - 50,966,6,2
c_1756,False,43,31 - 50,859,5,2
c_6107,False,31,31 - 50,1415,8,2
c_4369,True,32,31 - 50,537,3,2
c_5403,False,53,51 +,640,3,1
c_5283,True,53,51 +,454,2,3
c_8373,False,25,18 - 30,782,1,1
c_5835,False,31,31 - 50,1646,10,2
c_3913,False,43,31 - 50,446,3,2
c_829,True,36,31 - 50,1352,8,2
c_6716,False,34,31 - 50,1014,6,3
c_4615,True,62,51 +,285,1,1
c_2021,True,38,31 - 50,1256,8,2
c_129,True,63,51 +,743,4,1
c_1119,False,62,51 +,195,1,2
c_7566,True,51,51 +,825,4,1
c_6409,True,44,31 - 50,1749,10,2
c_2569,False,36,31 - 50,1888,11,2
c_7506,False,43,31 - 50,766,5,3
c_3397,False,39,31 - 50,1356,8,2
c_4357,True,47,31 - 50,747,5,2
c_7495,True,40,31 - 50,1196,7,2
c_7675,True,54,51 +,686,4,1
c_5231,False,50,31 - 50,1307,8,2
c_7779,True,39,31 - 50,1826,10,2
c_3696,False,48,31 - 50,502,3,2
c_6056,True,29,18 - 30,920,2,2
c_5291,True,49,31 - 50,1095,6,2
c_2916,True,55,51 +,745,4,2
c_6907,True,45,31 - 50,1476,10,2
c_3395,True,45,31 - 50,1157,7,2
c_6899,False,49,31 - 50,729,4,3
c_6094,False,45,31 - 50,476,3,2
c_6444,True,42,31 - 50,1321,8,2
c_1368,True,40,31 - 50,1980,12,2
c_1092,False,50,31 - 50,261,2,2
c_3653,True,60,51 +,623,3,1
c_3150,True,52,51 +,458,2,1
c_526,True,24,18 - 30,239,1,2
c_904,True,46,31 - 50,436,2,2
c_6921,True,48,31 - 50,308,2,2
c_4425,True,52,51 +,467,2,1
c_1608,False,57,51 +,649,3,1
c_5906,True,47,31 - 50,254,2,2
c_1714,True,32,31 - 50,1085,6,2
c_3857,True,54,51 +,899,4,1
c_3461,False,42,31 - 50,935,6,2
c_2767,False,44,31 - 50,648,4,2
c_39,False,36,31 - 50,1239,7,2
c_5908,True,58,51 +,785,4,1
c_5826,False,27,18 - 30,520,2,2
c_654,False,41,31 - 50,1431,9,2
c_769,True,37,31 - 50,748,4,2
c_2868,True,28,18 - 30,370,1,2
c_1737,True,49,31 - 50,522,3,2
c_4538,False,57,51 +,976,5,1
c_1925,True,57,51 +,1014,5,1
c_1022,True,26,18 - 30,487,1,2
c_648,True,46,31 - 50,690,4,2
c_2186,True,55,51 +,293,2,1
c_4421,True,62,51 +,758,4,1
c_2442,False,53,51 +,636,3,1
c_194,True,57,51 +,91,0,2
c_1696,False,35,31 - 50,643,4,2
c_5269,True,58,51 +,474,2,1
c_3777,False,64,51 +,964,5,1
c_1840,True,34,31 - 50,503,4,2
c_6518,True,50,31 - 50,149,1,2
c_4826,False,50,31 - 50,1362,9,2
c_1253,False,55,51 +,640,3,2
c_5190,True,55,51 +,449,2,1
c_792,False,58,51 +,702,4,1
c_1963,False,32,31 - 50,888,5,2
c_4149,False,58,51 +,218,1,1
c_6897,False,63,51 +,557,3,2
c_321,True,49,31 - 50,1198,8,2
c_585,False,35,31 - 50,1376,9,2
c_7816,True,37,31 - 50,752,4,2
c_6662,False,22,18 - 30,445,1,2
c_4587,True,47,31 - 50,1426,9,2
c_4108,True,20,18 - 30,415,1,2
c_8341,True,64,51 +,299,2,3
c_449,False,38,31 - 50,1270,8,2
c_7988,False,34,31 - 50,837,5,2
c_4614,True,57,51 +,681,3,2
c_8133,True,57,51 +,659,4,2
c_3434,True,48,31 - 50,309,2,4
c_7330,False,46,31 - 50,336,2,2
c_7292,False,33,31 - 50,286,2,2
c_3247,False,49,31 - 50,763,4,2
c_6673,True,32,31 - 50,171,1,2
c_3171,False,32,31 - 50,494,3,2
c_254,False,32,31 - 50,1384,9,2
c_6031,True,19,18 - 30,302,1,3
c_5355,True,59,51 +,681,3,1
c_3806,False,60,51 +,593,3,1
c_1717,True,35,31 - 50,479,3,2
c_2519,False,26,18 - 30,193,0,2
c_1175,False,51,51 +,218,1,1
c_2685,False,20,18 - 30,188,0,2
c_1923,True,43,31 - 50,1052,6,2
c_3767,False,35,31 - 50,643,4,2
c_255,True,38,31 - 50,1463,9,2
c_646,True,55,51 +,148,1,2
c_2943,True,46,31 - 50,766,5,3
c_6570,False,61,51 +,668,3,2
c_5852,True,42,31 - 50,563,3,2
c_1486,True,48,31 - 50,880,5,2
c_4317,True,32,31 - 50,1329,8,2
c_7211,True,46,31 - 50,1420,8,2
c_4313,True,55,51 +,480,2,1
c_4798,False,35,31 - 50,1708,10,2
c_5681,False,57,51 +,717,3,1
c_6801,False,34,31 - 50,1095,7,2
c_8029,True,44,31 - 50,538,3,3
c_5163,False,64,51 +,760,4,1
c_3766,True,33,31 - 50,1549,8,2
c_1725,True,38,31 - 50,686,4,2
c_8356,False,58,51 +,878,4,1
c_243,True,32,31 - 50,1805,10,2
c_2227,True,36,31 - 50,1425,9,2
c_3034,False,41,31 - 50,327,2,2
c_7068,False,55,51 +,498,2,2
c_3675,False,46,31 - 50,816,5,2
c_5589,False,20,18 - 30,837,2,2
c_6443,False,45,31 - 50,1130,7,2
c_4439,True,46,31 - 50,379,2,2
c_3345,False,22,18 - 30,664,1,1
c_3538,False,43,31 - 50,536,3,2
c_2146,False,52,51 +,1050,5,2
c_8118,True,38,31 - 50,1445,8,2
c_6101,False,33,31 - 50,498,3,2
c_1816,True,54,51 +,593,3,1
c_7080,False,29,18 - 30,260,1,2
c_1681,False,52,51 +,410,2,1
c_3531,False,38,31 - 50,792,5,2
c_1514,False,40,31 - 50,1158,7,2
c_7604,True,26,18 - 30,227,1,1
c_2082,True,19,18 - 30,445,1,2
c_3738,True,20,18 - 30,673,2,1
c_6683,True,20,18 - 30,312,1,2
c_2875,True,48,31 - 50,1198,7,2
c_2912,True,63,51 +,520,3,2
c_939,True,50,31 - 50,470,2,2
c_4056,True,32,31 - 50,842,5,2
c_1881,False,57,51 +,232,1,1
c_3565,True,19,18 - 30,1024,2,2
c_7463,False,63,51 +,347,2,1
c_7167,True,32,31 - 50,1309,8,2
c_3019,False,30,18 - 30,348,1,2
c_1529,True,54,51 +,868,5,1
c_4434,False,36,31 - 50,1352,8,2
c_2017,False,56,51 +,319,1,2
c_3251,False,20,18 - 30,339,1,2
c_5289,False,46,31 - 50,1158,7,2
c_3549,False,53,51 +,928,4,1
c_4484,False,47,31 - 50,1478,9,2
c_1757,False,35,31 - 50,328,2,2
c_5686,False,23,18 - 30,214,0,2
c_618,True,54,51 +,1076,6,2
c_3534,False,53,51 +,730,4,1
c_6216,False,25,18 - 30,625,2,2
c_6325,True,20,18 - 30,279,1,2
c_7574,True,36,31 - 50,1463,8,2
c_5166,True,42,31 - 50,800,5,2
c_6087,True,45,31 - 50,971,6,2
c_5771,True,26,18 - 30,336,1,2
c_750,True,19,18 - 30,217,0,2
c_4237,True,44,31 - 50,836,5,2
c_7424,True,56,51 +,538,3,1
c_60,False,38,31 - 50,1038,6,2
c_3607,False,45,31 - 50,937,6,2
c_6593,False,23,18 - 30,524,2,2
c_5568,False,54,51 +,517,2,2
c_361,False,46,31 - 50,965,6,2
c_2925,True,55,51 +,212,1,1
c_4465,True,46,31 - 50,170,1,2
c_412,True,46,31 - 50,739,5,2
c_7654,True,34,31 - 50,618,4,2
c_751,True,60,51 +,587,3,1
c_4694,False,57,51 +,297,1,1
c_4527,True,32,31 - 50,1015,7,3
c_2816,False,25,18 - 30,417,1,2
c_2145,True,37,31 - 50,787,5,2
c_5118,False,28,18 - 30,1162,2,1
c_988,False,59,51 +,627,3,1
c_1432,False,52,51 +,550,3,1
c_8099,False,27,18 - 30,590,2,2
c_5922,True,45,31 - 50,2109,13,2
c_6697,False,49,31 - 50,826,4,2
c_1931,True,39,31 - 50,402,2,2
c_6650,True,43,31 - 50,641,4,3
c_2387,False,50,31 - 50,1203,8,2
c_8026,True,44,31 - 50,2331,14,2
c_8603,False,43,31 - 50,1434,9,2
c_2713,False,52,51 +,641,3,1
c_5304,True,25,18 - 30,278,1,1
c_4834,True,46,31 - 50,1025,6,2
c_547,False,21,18 - 30,627,1,2
c_4687,True,23,18 - 30,1092,2,2
c_5337,False,52,51 +,220,1,1
c_8293,True,61,51 +,615,3,2
c_7446,False,59,51 +,178,1,1
c_6288,False,61,51 +,428,2,1
c_7837,False,48,31 - 50,618,4,2
c_2353,False,51,51 +,288,2,1
c_838,True,57,51 +,871,4,2
c_5117,False,64,51 +,645,3,1
c_2277,True,37,31 - 50,397,2,2
c_7242,False,31,31 - 50,327,2,2
c_8174,True,31,31 - 50,391,2,2
c_7690,True,41,31 - 50,551,4,2
c_4868,False,38,31 - 50,596,4,2
c_2952,True,58,51 +,895,5,1
c_4651,True,59,51 +,899,4,1
c_1628,True,38,31 - 50,461,3,2
c_4564,True,20,18 - 30,1225,3,1
c_4350,True,60,51 +,210,1,2
c_7206,True,43,31 - 50,560,3,2
c_8392,False,44,31 - 50,2332,13,2
c_2966,False,25,18 - 30,591,2,2
c_7693,True,61,51 +,199,1,1
c_1621,False,38,31 - 50,1061,7,2
c_213,False,31,31 - 50,1424,9,2
c_5911,False,48,31 - 50,1492,9,2
c_8018,False,57,51 +,942,5,1
c_6289,True,43,31 - 50,1795,11,2
c_6822,False,51,51 +,567,3,2
c_4218,False,22,18 - 30,766,2,1
c_1497,False,34,31 - 50,516,3,3
c_2880,False,20,18 - 30,269,1,2
c_8605,True,43,31 - 50,822,5,2
c_7137,False,42,31 - 50,731,4,2
c_4871,False,35,31 - 50,1542,9,2
c_752,True,32,31 - 50,601,3,2
c_983,False,48,31 - 50,1171,7,2
c_4310,True,54,51 +,557,3,2
c_2644,False,47,31 - 50,1104,7,2
c_1996,True,37,31 - 50,1291,7,2
c_2115,False,47,31 - 50,403,2,2
c_5301,True,36,31 - 50,1592,10,2
c_6741,False,50,31 - 50,693,4,2
c_2209,False,49,31 - 50,1174,7,2
c_2441,True,55,51 +,941,5,1
c_3415,True,42,31 - 50,323,2,2
c_7201,True,39,31 - 50,1359,9,2
c_3065,False,45,31 - 50,434,2,2
c_7814,True,31,31 - 50,595,4,2
c_2376,True,45,31 - 50,958,6,2
c_2780,True,50,31 - 50,991,6,2
c_1538,False,36,31 - 50,607,3,2
c_2811,False,35,31 - 50,1731,11,2
c_2871,False,33,31 - 50,1278,8,2
c_6465,True,60,51 +,932,4,2
c_9,True,36,31 - 50,437,2,2
c_8609,False,52,51 +,748,4,1
c_1941,True,57,51 +,436,2,1
c_5790,False,38,31 - 50,1539,9,2
c_4944,False,45,31 - 50,1004,6,2
c_4052,True,40,31 - 50,209,1,2
c_98,True,36,31 - 50,320,2,2
c_3146,True,58,51 +,903,4,1
c_4702,False,48,31 - 50,441,3,2
c_1509,True,28,18 - 30,468,1,2
c_4707,True,52,51 +,555,3,1
c_4416,True,60,51 +,216,1,2
c_5697,True,34,31 - 50,476,3,2
c_3712,True,28,18 - 30,909,2,2
c_3087,False,40,31 - 50,1381,8,2
c_5385,True,52,51 +,521,3,1
c_777,False,31,31 - 50,222,1,2
c_3305,False,36,31 - 50,884,5,2
c_6591,False,51,51 +,714,4,1
c_5023,True,22,18 - 30,466,2,3
c_5663,False,38,31 - 50,1340,8,2
c_4779,False,51,51 +,106,1,1
c_1595,False,49,31 - 50,1322,8,2
c_2922,True,34,31 - 50,611,4,2
c_7650,True,30,18 - 30,960,2,2
c_3457,True,32,31 - 50,1526,9,2
c_3249,False,40,31 - 50,600,4,2
c_7342,True,41,31 - 50,607,4,2
c_6072,False,19,18 - 30,357,2,2
c_2015,True,62,51 +,809,4,1
c_2796,True,52,51 +,440,2,1
c_3170,False,52,51 +,731,4,2
c_4401,True,56,51 +,515,2,2
c_7270,False,44,31 - 50,271,2,2
c_6002,False,26,18 - 30,581,2,2
c_6263,True,44,31 - 50,266,2,2
c_5786,False,20,18 - 30,468,1,1
c_1243,True,39,31 - 50,530,3,2
c_6421,False,21,18 - 30,304,1,3
c_1148,True,64,51 +,365,2,2
c_6027,False,46,31 - 50,313,2,2
c_4346,False,50,31 - 50,452,3,2
c_4424,True,35,31 - 50,893,6,2
c_2321,False,56,51 +,670,3,1
c_8495,True,37,31 - 50,552,3,2
c_7236,False,41,31 - 50,1052,6,2
c_4198,True,46,31 - 50,585,4,3
c_5362,False,42,31 - 50,1600,9,2
c_8247,False,34,31 - 50,211,1,2
c_2191,True,50,31 - 50,618,4,2
c_532,True,40,31 - 50,458,3,2
c_7435,True,51,51 +,251,1,2
c_7245,False,39,31 - 50,1477,8,2
c_2345,False,41,31 - 50,386,2,2
c_3506,True,34,31 - 50,904,5,2
c_2110,False,53,51 +,447,2,1
c_3023,True,52,51 +,114,0,1
c_2939,False,35,31 - 50,907,6,2
c_5040,True,31,31 - 50,347,2,2
c_6670,False,36,31 - 50,1147,7,2
c_2890,False,40,31 - 50,472,3,2
c_6524,True,41,31 - 50,1349,8,2
c_4670,False,57,51 +,278,2,1
c_4973,False,39,31 - 50,1764,10,2
c_7086,False,59,51 +,608,3,1
c_2799,False,56,51 +,301,2,1
c_834,True,50,31 - 50,582,3,2
c_8204,False,34,31 - 50,1095,6,2
c_7641,False,29,18 - 30,407,1,2
c_7503,False,24,18 - 30,576,2,2
c_5254,False,46,31 - 50,227,1,2
c_859,True,43,31 - 50,662,4,2
c_3104,True,37,31 - 50,1113,7,2
c_1855,False,35,31 - 50,782,4,2
c_107,False,38,31 - 50,923,6,2
c_3351,True,45,31 - 50,621,4,2
c_2088,False,64,51 +,429,2,2
c_1400,True,21,18 - 30,562,1,1
c_7497,True,62,51 +,219,1,1
c_4053,False,48,31 - 50,226,1,2
c_5120,False,47,31 - 50,1161,7,2
c_6875,True,59,51 +,267,1,1
c_363,False,39,31 - 50,848,5,2
c_3715,True,62,51 +,920,5,2
c_3520,False,28,18 - 30,375,1,2
c_1467,True,64,51 +,1207,6,1
c_1615,True,32,31 - 50,690,4,2
c_5030,False,49,31 - 50,1273,8,2
c_6367,True,31,31 - 50,1698,11,2
c_1016,True,42,31 - 50,1162,7,2
c_2020,False,49,31 - 50,1616,9,2
c_1199,False,32,31 - 50,1197,7,2
c_7235,False,47,31 - 50,1804,11,2
c_2318,True,64,51 +,368,2,2
c_1873,True,19,18 - 30,647,2,2
c_2518,True,44,31 - 50,1511,9,2
c_2870,True,58,51 +,115,1,2
c_1748,False,51,51 +,933,4,1
c_4483,True,40,31 - 50,1315,8,2
c_6826,False,41,31 - 50,1276,8,2
c_5602,True,33,31 - 50,2136,13,2
c_2056,True,52,51 +,1052,5,2
c_4642,True,39,31 - 50,1153,7,2
c_6872,True,44,31 - 50,1849,12,2
c_3828,False,30,18 - 30,378,1,2
c_7005,False,25,18 - 30,343,1,1
c_8521,False,31,31 - 50,728,4,2
c_1893,True,45,31 - 50,1915,11,2
c_5277,True,46,31 - 50,1062,6,2
c_3665,False,33,31 - 50,888,5,2
c_4885,False,54,51 +,645,3,1
c_7200,True,55,51 +,508,3,1
c_8027,True,22,18 - 30,241,1,3
c_4659,False,42,31 - 50,1003,6,2
c_6113,False,29,18 - 30,230,1,2
